window_id,recording_id,participant,label,t_start,fold,vert_std,vert_iqr,vert_p2p,vert_p95abs,vert_madiff,vert_kurt,vert_skew,vert_zcr,vertbp_std,vertbp_iqr,vertbp_p2p,vertbp_p95abs,vertbp_madiff,vertbp_kurt,vertbp_skew,vertbp_zcr,horiz_std,horiz_iqr,horiz_p2p,horiz_p95abs,horiz_madiff,horiz_kurt,horiz_skew,horiz_zcr,gyro_std,gyro_iqr,gyro_p2p,gyro_p95abs,gyro_madiff,gyro_kurt,gyro_skew,gyro_zcr,tacc_std,tacc_iqr,tacc_p2p,tacc_p95abs,tacc_madiff,tacc_kurt,tacc_skew,tacc_zcr,vert_bp0.5-3,vert_bf0.5-3,vert_bp3-8,vert_bf3-8,vert_bp8-15,vert_bf8-15,vert_bp15-30,vert_bf15-30,vert_bp30-50,vert_bf30-50,vert_centroid,vert_domfreq,vert_spec_entropy,gyro_bp0.5-3,gyro_bf0.5-3,gyro_bp3-8,gyro_bf3-8,gyro_bp8-15,gyro_bf8-15,gyro_bp15-30,gyro_bf15-30,gyro_bp30-50,gyro_bf30-50,gyro_centroid,gyro_domfreq,gyro_spec_entropy
P01_S03_W012,P01_S03,P01,smooth,29.12668432617186,2,1.411713,2.0871899127960205,7.4224024,2.7436237,0.28257483,2.7537072,-0.51026225,0.05012531328320802,0.62381047,0.7892471179366112,4.575945,1.2210785,0.2523343,4.345367,0.41540048,0.16791979949874686,0.43082848,0.6076245754957199,2.3418987,0.78851885,0.1709727,2.8331835,0.27365592,0.18045112781954886,0.5204971,0.8692022860050201,2.039463,0.911377,0.057114605,1.9461818,-0.22911476,0.03759398496240601,1.4032255,2.0548083782196045,7.5549974,2.8626993,0.28868762,2.805868,-0.5221674,0.05012531328320802,52205.62106531866,0.7547171520671934,10468.001956651906,0.15133199190702723,4226.046023614572,0.06109436789300283,2226.8167503206446,0.03219225749416455,45.82335905280668,0.0006624511755011262,2.667148911673191,0.75,2.6363376058589054,7260.632797200045,0.8325944342715902,1374.7270000087133,0.15764329099407548,66.68820572194853,0.007647298860378293,17.611963428418985,0.002019606711518485,0.8316506764247269,9.536740719300049e-05,1.865263022675675,1.5,2.147001441055856
P01_S03_W013,P01_S03,P01,smooth,31.12668432617186,2,1.4816287,2.2206405699253082,6.2326684,2.8156924,0.28341088,2.318134,-0.6064673,0.03508771929824561,0.6018992,0.834952250123024,3.9703946,1.0642561,0.259397,3.9771404,0.6094116,0.16791979949874686,0.39450133,0.5602254122495651,1.7828839,0.75026894,0.16245155,2.4984968,0.41467556,0.15538847117794485,0.5367027,0.9301697462797165,1.9650444,0.8874426,0.0598802,1.8013015,-0.22639284,0.03007518796992481,1.464468,2.210132122039795,6.0735407,2.813419,0.28841364,2.3064904,-0.5985926,0.045112781954887216,48446.71107083791,0.8521377968581516,5067.745817309261,0.08913748034380937,2193.0301620603955,0.03857359662679986,1115.0606327221635,0.019612999312621594,29.942225737189688,0.0005266591210992803,2.086253279834075,0.75,2.1979006849765286,7792.094044459362,0.8945808981269281,827.8085100082233,0.09503756963596188,72.60482541137362,0.008335485885342893,16.987855702450325,0.0019503115754043855,0.8268810416481507,9.493109049520665e-05,1.7328619493794346,1.5,1.9999750030364074
P01_S03_W014,P01_S03,P01,smooth,33.12668432617186,2,1.3998691,1.988494485616684,6.2326684,2.7131846,0.2674372,2.485427,-0.6245401,0.045112781954887216,0.60351276,0.8223719522356987,4.0426183,1.0961162,0.24796984,4.1292987,0.663768,0.16040100250626566,0.36434585,0.4686530977487564,1.8865845,0.68774796,0.1671857,3.4350023,0.7707809,0.17794486215538846,0.54714316,0.9277922958135605,1.9650444,0.89592195,0.058398522,1.7948874,-0.24907337,0.03007518796992481,1.3906531,1.9295198917388916,5.9586205,2.6631336,0.27323896,2.4275963,-0.5976132,0.045112781954887216,48679.609884675025,0.743224100535802,10236.200878398466,0.15628291206061037,4967.679772842001,0.07584488330262305,1592.9221881614749,0.02432020641341541,21.381506315573375,0.0003264457302993992,2.688714441705195,0.75,2.6069454203219706,7615.858321168677,0.893077352886523,820.1222768320009,0.0961720401232461,77.43219484291961,0.009080124220049356,13.833888678564737,0.0016222377255678206,0.41131103736631847,4.823259007367578e-05,1.7305227830164833,1.5,1.9861995995386068
P01_S03_W015,P01_S03,P01,smooth,35.12668432617186,2,1.3689173,2.1459977626800537,5.6616087,2.5647142,0.23473354,2.2346811,-0.58431864,0.040100250626566414,0.5072213,0.7103270068764687,2.8883986,0.9696359,0.2161895,2.9004211,0.18662949,0.17293233082706766,0.34444264,0.48053184896707535,1.8865845,0.6088715,0.15405837,3.4090152,0.6620194,0.17543859649122806,0.52119416,0.8352443128824234,1.9176364,0.898307,0.055749726,1.9355133,-0.3339678,0.03258145363408521,1.3382,2.08303165435791,5.452129,2.4442637,0.23782863,2.1766691,-0.5625697,0.03508771929824561,46868.931478998784,0.8835336253868125,3833.029250996503,0.07225703943910315,1255.6402744486238,0.02367027301150207,1065.403839484353,0.02008409594791873,23.65881439104859,0.00044599604453631104,1.864880214836606,0.75,2.059702029050259,7107.065259841565,0.867907473917634,1039.7901421787906,0.12697809893516715,27.77404811678918,0.0033917380888165206,13.520636343463458,0.001651126154830879,0.5800201398560083,7.083146080679202e-05,1.7176439130521362,1.5,2.037423652601443
P01_S03_W016,P01_S03,P01,smooth,37.12668432617186,2,1.3866264,2.0627992004156113,6.145088,2.6808,0.25750175,2.4553366,-0.7306186,0.05012531328320802,0.6164079,0.7086891308426857,4.405045,1.2891517,0.2355199,4.8366866,0.34331843,0.16791979949874686,0.38769162,0.5317590534687042,2.0602868,0.687686,0.1578142,3.413074,0.6535216,0.18546365914786966,0.5208088,0.829252153635025,1.887916,0.8791629,0.05586865,1.9416015,-0.27476123,0.03258145363408521,1.3591256,1.9731032848358154,6.150166,2.595639,0.25813806,2.4765308,-0.7430559,0.05012531328320802,46782.58928584493,0.8603420796807295,4762.601347565477,0.08758528355536113,1764.6079489121116,0.03245152728319692,1044.6284610150215,0.019210946558600932,22.247413713139203,0.0004091348186080648,1.991477181328177,0.75,2.1652081672380223,6487.933432173547,0.859786063759121,980.1352442910411,0.12988829685915262,70.05868719287217,0.009284232571651308,7.374391161961451,0.0009772601423931018,0.48382039783772984,6.411626132913542e-05,1.770445598584056,1.5,2.1095706146280437
P01_S03_W017,P01_S03,P01,smooth,39.12668432617186,2,1.3979942,1.8789577186107635,6.2744117,2.752477,0.2750849,2.9011495,-0.7746162,0.05513784461152882,0.69383484,0.9001067951321602,4.405045,1.4156814,0.2474227,3.7622797,0.21015945,0.14035087719298245,0.38878384,0.5211434736847878,2.0373864,0.7104822,0.16744545,3.5685873,0.8183616,0.16290726817042606,0.54339933,0.8897834569215775,1.9298794,0.9355041,0.055099957,1.918974,-0.36490613,0.03007518796992481,1.3877463,1.9887268543243408,6.150166,2.7583783,0.27573696,2.832379,-0.76264435,0.05513784461152882,49395.14065399954,0.7708215265967442,10579.15204030408,0.1650898857223108,3121.929798179585,0.04871836907636788,960.4977080003185,0.014988768121131592,23.899141752871728,0.0003729511179923919,2.267742368093727,0.75,2.464275818600156,8139.398139088176,0.8635491957044891,1232.0247182712185,0.1307116246644677,43.78632877077044,0.0046455092067884795,9.810708343158659,0.0010408668004997072,0.4976904404756346,5.280245200423304e-05,1.691408115983615,1.5,2.073985612566248
P01_S03_W018,P01_S03,P01,smooth,41.126684326171855,2,1.38878,1.8495350927114487,6.7721825,2.7093925,0.27289924,2.9049401,-0.6731234,0.05513784461152882,0.67703164,0.8820313960313797,4.0276446,1.4246527,0.24405813,3.367557,0.0380616,0.14786967418546365,0.3708256,0.4621264860033989,1.9293516,0.70847124,0.16703501,3.7417498,0.88499206,0.17293233082706766,0.5321866,0.8977875709533691,1.9389694,0.92412543,0.05285832,1.9070921,-0.3356221,0.03508771929824561,1.3756285,1.9152188301086426,6.6868134,2.7201297,0.27311954,2.8140829,-0.6350647,0.05012531328320802,41067.281931468984,0.6810761314763875,14986.84413545641,0.24854778175603312,3409.62605811178,0.05654659417964526,813.7141914376526,0.01349495967511598,20.06244252620506,0.0003327235234734304,2.648986013328848,0.75,2.6165240460670027,7316.929880723159,0.8887525515423008,874.314442108283,0.10619880249518274,33.14549286154381,0.004026024826400649,8.27981494335234,0.001005709604596508,0.13912761341299285,1.6899167195322012e-05,1.6623306890224585,1.5,1.9952216306667252
P01_S03_W019,P01_S03,P01,smooth,43.126684326171855,2,1.3506132,1.898589551448822,6.3291388,2.6809356,0.27814192,2.5656323,-0.54815745,0.05764411027568922,0.6556511,0.8247304335236549,4.027644,1.3879193,0.24789427,3.5026507,0.1324531,0.15538847117794485,0.35523304,0.45280177146196365,1.9309559,0.65021974,0.16840084,3.6674805,0.71323186,0.20050125313283207,0.5100461,0.8698924481868744,1.8573726,0.8748036,0.052218277,1.8621386,-0.3717164,0.03508771929824561,1.3316425,1.852980613708496,6.3006873,2.618446,0.2777227,2.5431736,-0.52094305,0.05513784461152882,40433.06156885912,0.8302440878358474,4183.052677409038,0.08589393480902219,3314.181787367769,0.06805272042754619,752.6954200347234,0.015455691411363534,17.131946719064285,0.00035178383542384836,2.224695082079792,0.75,2.2932635178498515,7000.417764126995,0.8965429561310615,770.4814054531757,0.09867549340109266,27.437288218893684,0.0035138913586044438,9.686732083072805,0.0012405790210851394,0.21139280801851995,2.7073060407474802e-05,1.6198244093496166,1.5,2.006830804330442
P01_S03_W020,P01_S03,P01,smooth,45.126684326171855,2,1.5570048,2.060601457953453,10.308926,3.04171,0.35210097,3.6298642,-0.21028173,0.06516290726817042,1.0439968,0.9850271940231323,9.627639,2.2958844,0.32973546,8.956868,0.6375612,0.13784461152882205,0.46480706,0.5024570524692535,2.8694012,0.80963206,0.20358829,6.8418827,1.5826585,0.19799498746867167,0.4935133,0.8340068459510803,1.8287574,0.838066,0.057893757,1.841775,-0.33384332,0.03258145363408521,1.5414466,2.0553348064422607,10.235262,2.8594086,0.34814674,3.7026007,-0.103575535,0.07017543859649122,39598.00870118033,0.5278849551319551,15950.637571599635,0.21263952089992252,18539.256468276813,0.2471486544383833,903.259749184786,0.01204144470418026,21.32827255064586,0.000284329302602133,4.163977010385243,0.75,3.14422412911014,6364.224398211342,0.8641952423704057,808.0117443240666,0.10971956070884643,177.3849938445503,0.024087030587960963,14.3051115095201,0.0019424848236934955,0.40874598900480197,5.5503438743488155e-05,1.9300086040657631,1.5,2.2086312636180945
P01_S03_W021,P01_S03,P01,smooth,47.126684326171855,2,1.5668621,2.285425513982773,10.308926,3.0286362,0.35257,3.4502647,-0.2611449,0.06516290726817042,1.0419677,1.0147167295217514,9.62764,2.2939224,0.33800447,9.002192,0.64350545,0.13784461152882205,0.4798272,0.6431272923946381,2.8694012,0.7878617,0.19725093,5.217334,1.1763448,0.14786967418546365,0.49364838,0.8199658095836639,1.9055445,0.8429195,0.059348825,1.8943883,-0.26246306,0.03508771929824561,1.551234,2.3354456424713135,10.235262,2.8495545,0.35076138,3.5438526,-0.16229634,0.07017543859649122,40450.24622500932,0.6274509712857964,16731.38481307607,0.2595317614019934,5675.210281939524,0.08803200316374026,1590.7756613169884,0.02467559105175557,19.961252411980603,0.0003096324097585957,3.2287773224348495,0.75,2.8632181527427045,6224.4770539429555,0.8629334684867784,892.4033864504144,0.12371878679690615,86.90683745316078,0.012048372582748375,9.181186540296077,0.0012728383569223817,0.1891724429558967,2.6226015603775283e-05,1.8359709290458113,1.5,2.1901619991219023
P01_S03_W022,P01_S03,P01,smooth,49.126684326171855,2,1.3395425,1.990787923336029,6.626727,2.4841058,0.28831017,2.4336023,-0.37578934,0.05764411027568922,0.6791537,0.8579328209161758,4.3609896,1.4624249,0.26890147,3.8041763,0.04924227,0.17293233082706766,0.41135892,0.5951609015464783,2.3746126,0.7340925,0.17220515,3.5137079,0.6857471,0.15538847117794485,0.51010084,0.8875225335359573,1.9055445,0.8766185,0.05160435,1.8550406,-0.32591283,0.02756892230576441,1.3249999,2.0000641345977783,6.5527644,2.4461803,0.28900644,2.4254968,-0.37334633,0.06265664160401002,39549.6564687028,0.6675432484757439,14046.130454628797,0.23707916551985472,4653.582590418663,0.0785460081534845,984.7199058947142,0.016620703781330383,12.256953488047195,0.00020688034431605998,2.814406168460941,0.75,2.754250918358388,6546.176869818452,0.884069290322938,805.8835140446315,0.10883556624160563,43.319243760297965,0.005850317498304181,8.785684779015336,0.0011865176059321072,0.4289027117321194,5.792384219357556e-05,1.704905615624092,1.5,2.0871325264219016
P01_S03_W023,P01_S03,P01,smooth,51.126684326171855,2,1.3260213,1.8282911628484726,6.454994,2.6943238,0.32059112,2.684395,-0.42560372,0.07518796992481203,0.76413924,0.8708354830741882,4.36677,1.6740191,0.29144567,3.381751,0.09962973,0.16791979949874686,0.4557543,0.6279871910810471,2.3746126,0.88821894,0.18740386,3.81256,1.0019459,0.15538847117794485,0.5213059,0.859816238284111,1.9841632,0.8873982,0.052119233,1.899584,-0.19596885,0.02756892230576441,1.3293909,1.8480727672576904,6.3398275,2.6679857,0.31780848,2.6570463,-0.41931504,0.08270676691729323,34012.48447844801,0.7466659671232392,6355.950186097857,0.1395302861717451,3627.3247502387417,0.07962958261467927,1539.5538183532058,0.03379736759445999,17.163986389760897,0.0003767958940347812,2.8735785478390854,0.75,2.6316119561287055,7191.719521356516,0.8921034051558541,818.9491882374837,0.10158729874082699,43.74202708020011,0.005426019631436574,6.895461935709983,0.0008553538628282254,0.22480783094143492,2.7886492360136867e-05,1.6624256467599425,1.5,2.0789367760244852
P01_S04_W000,P01_S04,P01,smooth,5.166381347656254,3,1.8691121,2.8500594794750214,7.1213384,3.781897,0.27754563,2.4977858,-0.8990909,0.02756892230576441,0.5144595,0.6298361718654633,3.3773375,1.0339808,0.24303652,3.4500299,-0.018570676,0.18045112781954886,0.42422614,0.5767690688371658,2.1299162,0.7888299,0.18813127,2.907126,0.52016574,0.15538847117794485,0.6977412,1.0872872918844223,2.7498865,1.2094762,0.08794242,2.0254817,-0.066147946,0.03508771929824561,1.8463562,2.923616886138916,6.945608,3.6635973,0.27555925,2.3988047,-0.86633474,0.02756892230576441,99661.76020615085,0.9281937485968809,3551.365250296336,0.03307542449070465,3467.176574383526,0.03229133837258594,633.0413432828722,0.005895792089394281,58.37723970992982,0.0005436928752514074,1.7728450432654133,1.0,1.8735322784443802,11961.781167282816,0.8364481176119054,2197.401696147377,0.15365709225703852,90.23628579853987,0.006309927454861124,34.96444020278188,0.002444948606062345,15.8802396205231,0.001110453063139413,2.2006141747842416,1.75,2.1148055142138906
P01_S04_W001,P01_S04,P01,smooth,7.166381347656256,3,1.6449745,2.478222370147705,7.059765,3.0608985,0.26516914,2.5910199,-0.69900346,0.02756892230576441,0.47115666,0.6296242922544479,2.876264,0.87688845,0.22954592,3.081595,-0.04187895,0.18796992481203006,0.41647646,0.6193316876888275,2.1207757,0.7248521,0.17999986,2.7537925,0.45674294,0.18295739348370926,0.65427494,0.9661595821380615,2.7498865,1.1514382,0.07739888,2.4186873,0.1988699,0.045112781954887216,1.6158125,2.4809412956237793,6.936282,3.0569363,0.2659686,2.5403259,-0.6811885,0.03258145363408521,63564.86934888747,0.8988434893683429,4223.361826428488,0.059720743860830115,1840.2476072791405,0.0260221502470134,897.5927803079767,0.012692473609213434,192.27366494069457,0.0027188592327683017,1.8814933161104577,0.75,2.1788149369044856,8894.235795604016,0.8635507690630951,1290.1523737499958,0.12526225975603633,87.50961678708569,0.008496401333800328,18.302997530833643,0.0017770574062948995,8.900898596539827,0.0008641976674593663,2.0433774709947685,1.75,2.4028622774202226
P01_S04_W002,P01_S04,P01,smooth,9.166381347656255,3,1.261953,1.9651987552642822,5.9943485,2.3387618,0.26864952,2.4385684,-0.4858776,0.040100250626566414,0.6213203,0.7352338656783104,4.557113,1.21387,0.25019488,4.7936697,-0.21898222,0.17794486215538846,0.374309,0.5168815329670906,1.8802017,0.67367214,0.16977616,3.0563226,0.6524364,0.16290726817042606,0.5349052,0.8540679961442947,1.9696496,0.9118147,0.054991845,1.9195721,-0.2577629,0.02756892230576441,1.2455525,1.980675458908081,6.02111,2.3157198,0.26969492,2.3888423,-0.43890038,0.045112781954887216,35964.75603549722,0.7132822715651994,9809.466424359895,0.19454931063911626,3425.1577937031993,0.06793051311541,1122.63519784843,0.022265013650308904,96.98148164703072,0.0019234155644119164,2.8759541861291806,0.75,2.657507214452241,7688.51975621943,0.9166042485094597,607.0845140152389,0.07237495153739285,62.01667075767348,0.007393457479108745,23.407810708657713,0.002790615023978426,6.963168345930424,0.0008301298418077784,1.6977254089962166,1.5,2.084265396482581
P01_S04_W003,P01_S04,P01,smooth,11.16638134765626,3,1.3360037,1.982866570353508,6.3478,2.6256938,0.27647632,2.6433313,-0.65228957,0.040100250626566414,0.6419005,0.8040452003479004,4.557113,1.2048019,0.25290942,4.3263817,-0.20223232,0.17543859649122806,0.33686247,0.42287594079971313,1.8981586,0.6134368,0.16586418,3.8451796,0.872746,0.19548872180451127,0.55321914,0.8647230416536331,2.2309673,0.9574837,0.056230523,1.982622,-0.124916345,0.02756892230576441,1.3080127,1.9728741645812988,6.1260376,2.5095723,0.27660215,2.5724628,-0.62381715,0.05012531328320802,38791.85167932632,0.8032868509370542,5279.979395597204,0.10933579703188498,3679.425810093838,0.07619214459468485,518.0409865759713,0.010727394923112461,21.196382851353235,0.00043892660171708037,2.2795521438098723,0.75,2.4141867366785803,8354.159810525645,0.9279199805912951,564.2940077414352,0.06267771943403491,58.321220034387906,0.006477901619045614,21.167727040945852,0.002351158861032182,5.152117702528337,0.0005722601754051622,1.5917568893260987,1.5,2.106007027320951
P01_S04_W004,P01_S04,P01,smooth,13.16638134765626,3,1.3278371,2.1907157748937607,5.7342577,2.464001,0.26208648,2.2358427,-0.59436345,0.042606516290726815,0.49885824,0.723369374871254,2.5165322,0.9663748,0.2300215,2.5310032,0.05431612,0.19548872180451127,0.3301279,0.44882000982761383,1.580218,0.5987605,0.15712732,2.7958298,0.52826303,0.19047619047619047,0.5530881,0.9410216510295868,2.1841202,0.95164824,0.060421932,1.9580666,-0.110699914,0.03007518796992481,1.3090917,2.054965019226074,5.6656065,2.3985934,0.26305634,2.220842,-0.58410317,0.042606516290726815,50204.53348045779,0.8719226333878427,3747.911563676614,0.0650915105421245,1949.669109999894,0.03386069955789455,1508.0696735888494,0.026191261823790654,168.66172219398482,0.0029292170003800827,2.086505945335717,0.75,2.2013111920755644,9445.994836062791,0.9024462607432776,948.0169947920823,0.09057112637886973,42.46305669997822,0.004056812162581876,23.111587915189123,0.0022080221782754426,7.193207649486829,0.0006872207172129962,1.7221191393446926,1.5,2.156366878290508
P01_S04_W005,P01_S04,P01,smooth,15.166381347656264,3,1.3976454,2.1859303414821625,6.0262527,2.69538,0.2760367,2.5866675,-0.7934703,0.05012531328320802,0.53316194,0.6857904121279716,3.1225896,1.0661638,0.24351932,2.9758463,-0.24062309,0.18546365914786966,0.36197037,0.46244554221630096,2.1090524,0.6827064,0.16492717,3.9654763,0.7961227,0.17543859649122806,0.56888115,0.9921216666698456,2.0966854,0.94090694,0.060371045,1.8825897,-0.15203363,0.03007518796992481,1.3784592,2.1376023292541504,6.2218423,2.648202,0.2779591,2.6346705,-0.7938669,0.045112781954887216,46671.59370234618,0.8188168369246317,5316.551913179312,0.09327477113077978,3326.0678735197343,0.05835327571972665,1631.2846515222382,0.02861962132687987,52.80104597764818,0.0009263533130979526,2.4750490754279575,0.75,2.4108682223123714,8123.475104771187,0.870320190486987,1108.1672224925944,0.11872508941459431,65.29051504585875,0.006994993245973125,29.771770538773012,0.003189641461598303,7.173266239007738,0.0007685181968343011,1.8159509581058204,1.5,2.0833633651024774
P01_S04_W006,P01_S04,P01,smooth,17.166381347656266,3,1.4389604,2.0412567257881165,5.7558885,3.0513752,0.24812126,2.7810671,-0.9884739,0.03258145363408521,0.4912759,0.5687788650393486,3.1225896,1.0447809,0.21191089,3.5688677,-0.31873155,0.16791979949874686,0.3649527,0.4579707309603691,2.1090524,0.66553926,0.16156788,3.9862733,0.9040262,0.16541353383458646,0.5876096,0.9866386651992798,2.219497,0.9930762,0.061397333,1.8547218,-0.13916923,0.03508771929824561,1.4153152,2.01186466217041,5.8884053,2.9071336,0.25074786,2.8200407,-0.99115103,0.02756892230576441,56027.43396905435,0.8954977121583976,2895.882523030987,0.046285471069156425,2817.6838640395854,0.045035606221529585,765.4986449188822,0.012235118345127785,56.291324652481705,0.0008997155298689077,1.8788144028332208,0.75,2.0582654297503735,8636.628584583037,0.8861785518481657,1046.6781036849138,0.10739650050835914,41.98298710013496,0.0043077483703618125,11.764536044275646,0.00120712375353178,8.821924137300266,0.0009051911726831032,1.724152262518632,1.5,2.055216539068526
P01_S04_W007,P01_S04,P01,smooth,19.16638134765627,3,1.48904,2.4538292586803436,5.7708545,2.8762732,0.21619777,2.1863286,-0.7043767,0.017543859649122806,0.4070437,0.5254678875207901,2.471289,0.7837907,0.17087951,3.2967823,0.035198975,0.16040100250626566,0.339599,0.4625891223549843,1.6998084,0.63435215,0.14456773,3.0419207,0.59413123,0.16791979949874686,0.58758867,0.9734047204256058,2.219497,1.0168835,0.061360303,1.9066632,-0.3128824,0.03258145363408521,1.4620252,2.426269054412842,5.557291,2.8125167,0.21757083,2.1551657,-0.69084704,0.017543859649122806,59433.76424162274,0.9166392900154902,2936.31912535504,0.045286471632220826,1834.111953676109,0.02828727240280026,587.2857987030185,0.009057633222940158,47.28376483591979,0.000729251414267708,1.67430864159345,0.75,1.9141295868273895,9188.759031505873,0.866675318805123,1344.7597870348104,0.12683650895062204,51.45501207947192,0.004853189516146175,9.777877531728642,0.0009222404350785977,7.536600112043263,0.0007108452058015692,1.7900582027279217,1.5,2.0126674812176195
P01_S04_W008,P01_S04,P01,smooth,21.16638134765627,3,1.4756099,2.4584480226039886,6.0167823,2.8340857,0.20188193,2.3654718,-0.7866856,0.017543859649122806,0.39062482,0.4967337138950825,2.3651948,0.7720966,0.15905002,3.1899116,0.27574882,0.14786967418546365,0.31722698,0.42450251430273056,1.6392205,0.58539194,0.12633955,3.0153697,0.53946847,0.15037593984962405,0.5815341,0.9158533811569214,2.179545,0.9989843,0.059501477,1.9471567,-0.35503814,0.03258145363408521,1.4629455,2.430628776550293,6.129575,2.839333,0.20227285,2.343157,-0.7654729,0.02506265664160401,63403.94301378352,0.9366487343371697,2262.145378137224,0.03341804160126588,1214.444428803522,0.01794064821669467,735.5028722861388,0.010865378424152606,75.20423260878306,0.0011109711153847587,1.5268209858020658,0.75,1.8381780150523461,8839.24080148002,0.862112242447618,1357.321473743481,0.13238280138893474,29.78136753308062,0.002904647822559815,19.378573292376466,0.0018900384831386082,7.276467865133744,0.0007096912697816905,1.8014358038110627,1.5,2.0184841078717426
P01_S04_W009,P01_S04,P01,smooth,23.16638134765628,3,1.5539253,2.4886132180690765,6.897424,2.905419,0.23909819,2.5067205,-0.6759643,0.03508771929824561,0.6940634,0.6691058054566383,4.5097814,1.4977314,0.21640708,4.49899,-0.27940178,0.14536340852130325,0.36195406,0.5005112513899803,1.6262144,0.7304185,0.14716324,2.6518502,0.5792637,0.13784461152882205,0.56506014,0.868161529302597,2.1735387,0.98727137,0.06141722,2.012174,-0.32630345,0.03258145363408521,1.5267669,2.5216503143310547,6.7915115,2.8753226,0.24015647,2.5009553,-0.6408127,0.040100250626566414,60489.41660968649,0.773005669062729,14889.89497770886,0.19028077760754028,2217.7526292941025,0.028341079334340758,602.083424684366,0.007694137695736818,52.82748508695116,0.0006750924003456292,2.05186635852992,0.75,2.296860133265232,8932.621299003335,0.8876132853469745,1049.102156370799,0.10424678048142258,50.93909252024376,0.005061696197680728,26.452942181158416,0.0026285658073438513,4.508837176691805,0.00044803240230776697,1.7808375975960418,1.5,2.006537633316404
P01_S04_W010,P01_S04,P01,smooth,25.16638134765628,3,1.5394112,2.406299263238907,6.897424,2.8619943,0.25828052,2.4564884,-0.5762287,0.05012531328320802,0.72245413,0.7622587010264397,4.509781,1.4942439,0.23293541,4.0173216,-0.29543853,0.15538847117794485,0.35837898,0.5211137756705284,1.6081966,0.7065882,0.1565413,2.7016027,0.6001797,0.15538847117794485,0.5782021,0.9397177249193192,2.1260185,0.96609473,0.061850306,1.9032246,-0.27013606,0.03258145363408521,1.5129507,2.4063894748687744,6.7915115,2.8975189,0.25952837,2.4582267,-0.5466623,0.05263157894736842,53652.49063314291,0.8471408876382536,6556.662400046295,0.10352579609954649,2632.200869357051,0.041560884771523844,475.5044340035935,0.007507931943962632,16.379566205537266,0.0002586235995895565,1.8872659132888017,0.75,2.170218382907224,8408.837418299992,0.8780052035561112,1095.964698821102,0.11443469062495844,52.567499034157116,0.0054888131847424665,12.172612249019844,0.0012709981610836028,7.444739795626472,0.0007773393579302648,1.8002114832193425,1.5,2.0985397591284705
P01_S04_W011,P01_S04,P01,smooth,27.16638134765628,3,1.4146883,2.068467676639557,5.6400404,2.8257315,0.2100554,2.4539654,-0.78602844,0.03508771929824561,0.44932473,0.5917503237724304,2.5052192,0.92022175,0.1771567,3.0328884,-0.0419225,0.15037593984962405,0.31665036,0.4459506720304489,1.5585011,0.55774593,0.13204153,2.8785467,0.5357234,0.17042606516290726,0.5863655,1.039081558585167,2.1289458,0.9610188,0.059205938,1.7935501,-0.22349124,0.03007518796992481,1.3975431,2.0868799686431885,5.6542754,2.7787309,0.21022053,2.4522772,-0.78288764,0.040100250626566414,55426.247497886456,0.8747937403295192,5612.429189813856,0.08858109911696722,1627.3136593002737,0.02568392895014023,670.2479998811381,0.010578539613145525,22.86085258916826,0.00036081336273690315,1.8205440300669713,0.75,2.1235159373020296,8816.867466532996,0.866069494596636,1309.6490007512655,0.12864512849773513,28.869766026123234,0.002835839799824001,17.507600641796284,0.0017197489808024327,7.225025647553698,0.0007097049303254542,1.7538337695552393,1.5,2.0851902707615055
P01_S04_W012,P01_S04,P01,smooth,29.16638134765628,3,1.4406995,2.3601417243480682,5.7575216,2.727949,0.20556355,2.1763985,-0.6520311,0.03007518796992481,0.44172737,0.6136340275406837,2.4631574,0.82815945,0.18115693,2.8261423,0.083204366,0.15538847117794485,0.325901,0.4464767277240753,1.5830988,0.62887776,0.1314814,3.0261364,0.57521266,0.13533834586466165,0.56248206,0.9517561793327332,2.1801891,0.95809454,0.05965321,1.9099737,-0.3059048,0.03258145363408521,1.4187099,2.324000597000122,5.6162057,2.6454463,0.20564292,2.166219,-0.6507606,0.03007518796992481,50957.22190391696,0.9172984277458218,2483.459568777696,0.044705607423135195,1537.5888928315994,0.027678664990279798,533.9186429954397,0.009611252604927678,38.98273522393808,0.0007017415862578917,1.6141525192803043,0.75,1.8769038132228375,7627.233254454027,0.8504567805932669,1294.2975886095926,0.144317621294163,26.948682776370095,0.003004849757523444,14.282348143736789,0.0015925197796385058,5.599558441349238,0.0006243656494958749,1.8039991151410837,1.5,1.9716666071989326
