time,seconds_elapsed,x,y,z
1789030684384989200,0.0299892578125,-4.1715968253538005,-8.0114470831722,3.6659713622495524
1789030684394992000,0.0399921875,-4.165012770788372,-7.982716663250327,3.679289108984172
1789030684404995600,0.04999560546875,-4.14930111465454,-7.99962629699707,3.69036258392334
1789030684414998800,0.059998779296875,-4.110545267541706,-8.034791133880615,3.673154551751911
1789030684425002800,0.070002685546875,-4.1201217819213865,-8.001571585845946,3.6321538483217357
1789030684435005700,0.080005615234375,-4.119373593902588,-7.971644065093994,3.638737902887165
1789030684445009700,0.090009765625,-4.0988732421875,-7.98735601348877,3.653102528326213
1789030684455013600,0.100013671875,-4.102315783856809,-8.01878049480021,3.6556469521120185
1789030684465016800,0.110016845703125,-4.107552223205566,-8.031948603931069,3.653252458190918
1789030684475020800,0.120020751953125,-4.1081513581424955,-8.022970932227372,3.601179156604409
1789030684485023700,0.130023681640625,-4.108749616296589,-8.023868757849932,3.5998321259096264
1789030684495027700,0.14002783203125,-4.133738803863525,-8.040477362823484,3.5993829208374026
1789030684505031000,0.150031005859375,-4.137329814092815,-8.082076032146812,3.6011785720825196
1789030684515034600,0.16003466796875,-4.089745932880044,-8.079383724322915,3.6463697129398587
1789030684525038600,0.17003857421875,-4.088547663006186,-8.035089824566244,3.652802960857749
1789030684535041800,0.180041748046875,-4.118026563207804,-7.995884772381186,3.6501097762510177
1789030684545045800,0.190045654296875,-4.151694731792808,-8.01219468666911,3.661781217083335
1789030684555048700,0.200048583984375,-4.1741403723567725,-8.043319892773033,3.6589381026118994
1789030684565052700,0.210052734375,-4.1877579788208,-8.008454915618897,3.694851712036133
1789030684575056000,0.220055908203125,-4.193593845367431,-7.984213623809814,3.7111625031068924
1789030684585059800,0.230059814453125,-4.187309358270466,-8.020575561523437,3.6592376700803637
1789030684595063800,0.240063720703125,-4.167706247656047,-8.046163591766357,3.6311060928344725
1789030684605066800,0.250066650390625,-4.170100741577148,-8.00022426289022,3.6387379028871654
1789030684615070700,0.26007080078125,-4.157680820465088,-7.991545866394041,3.6418800003051754
1789030684625073700,0.27007373046875,-4.1481040138244625,-8.002619049072264,3.6531031128481026
1789030684635077600,0.28007763671875,-4.107252655737102,-7.993190710991621,3.6569931060239678
1789030684645081900,0.290081787109375,-4.104409833526611,-7.982118697357177,3.67405179285258
1789030684655084800,0.300084716796875,-4.1003696182250975,-7.970147689056396,3.666869480133056
1789030684665088800,0.3100888671875,-4.097227228546142,-7.954136465454102,3.6550481094360348
