time,seconds_elapsed,z,y,x
1790097013706094080,0.14409423828125,0.0,0.0,0.0
1790097013716094208,0.15409423828125002,0.09993296561348029,-0.015365851763816628,0.0073852121081162785
1790097013726094080,0.16409423828125003,0.5051427896125441,0.13770076511919438,-0.14545815825826727
1790097013736094208,0.17409423828125004,0.8340788273193147,0.360728174626341,-0.24580013849253202
1790097013746094080,0.18409423828125004,1.1054881298162822,0.3258066675895446,-0.031228718628177027
1790097013756094208,0.19409423828125005,1.0897246812196824,-0.010426637255975119,0.5593925407931718
1790097013766094080,0.20409423828125006,0.7987928008094458,-0.5166752442595992,1.0558877236854556
1790097013776094208,0.21409423828125007,0.43526196394572514,-0.7770247869168468,1.22260004211286
1790097013786094080,0.22409423828125008,-0.02396885511999214,-0.7095850795220232,0.9770273910913518
1790097013796094208,0.2340942382812501,-0.2948999426151603,-0.9509172030374216,0.9701247230077237
1790097013806094080,0.2440942382812501,-0.2215777862444064,-0.49919873470932274,0.507769337640394
1790097013816094208,0.2540942382812501,-0.08756286696984444,0.6572687888612468,-0.384000226619054
1790097013826094080,0.2640942382812501,0.32786812733129816,0.8690517440284629,-0.6332163466620693
1790097013836094208,0.2740942382812501,0.5610171083742573,0.001968819748274564,-0.20826960166119662
1790097013846094080,0.28409423828125013,0.008234064263916707,-0.5269443593926664,0.12936486436429562
1790097013856094208,0.29409423828125014,-0.6361373074791895,-0.880375809231632,0.2836179751224942
1790097013866094080,0.30409423828125015,-1.0218419602789122,-0.7691154777416951,0.25581775366821424
1790097013876094208,0.31409423828125016,-1.3276124102821312,-0.22705343550558468,0.282848826518966
1790097013886094080,0.32409423828125017,-1.0730495419284158,-0.13005041470878262,0.375495395197524
1790097013896094208,0.3340942382812502,-0.5872344600646385,-0.47887641862643804,0.6272267733980845
1790097013906094080,0.3440942382812502,-0.6878511268013942,-1.0006159080339343,0.9395231990195987
1790097013916094208,0.3540942382812502,-0.8855658931472481,-0.7459532346514364,0.6407085850495787
1790097013926094080,0.3640942382812502,-1.4529683052622675,-0.17756453670623146,0.05281554557843712
1790097013936094208,0.3740942382812502,-1.8743998368144992,-0.10733775617496384,0.010363356733634713
1790097013946094080,0.3840942382812502,-2.905614453019191,-0.5526420395387694,0.24313169820463162
1790097013956094208,0.39409423828125023,-2.9417091004404354,-0.408265627575524,0.2623500528597324
1790097013966094080,0.40409423828125024,-1.921731090790182,0.35985330802781185,-0.3083113584981616
1790097013976094208,0.41409423828125025,-1.123193653765268,0.96133620821432,-0.192385639131184
1790097013986094080,0.42409423828125026,-0.24829530585015103,0.4217010752707234,1.2164418312303549
1790097013996094208,0.43409423828125027,0.7530970036744439,-0.5863096127067525,1.890882185860759
1790097014006094080,0.4440942382812503,1.3145294099532912,-0.9718888515790651,1.4881256099192375
1790097014016094208,0.4540942382812503,1.1685652752735278,-0.9592783710836438,0.5303397616548061
1790097014026094080,0.4640942382812503,0.6730849799768811,-0.12613968109930662,-0.829521787585048
1790097014036094208,0.4740942382812503,0.7075847368817233,-0.161723666554869,-0.6760439624734987
1790097014046094080,0.4840942382812503,0.8692769282952153,-0.4996334535497632,-0.23159291218464312
1790097014056094208,0.4940942382812503,0.7245073273521264,-0.36513778482473097,0.002714674205860409
1790097014066094080,0.5040942382812503,0.6059531419959613,-0.3161526889507625,0.10704810305258645
1790097014076094208,0.5140942382812503,0.14708107896079928,-0.4999908138876511,0.23900863105409828
1790097014086094080,0.5240942382812503,-0.6069474231516384,-0.5443563018063213,0.08195410212221958
1790097014096094208,0.5340942382812504,-1.4535508947689906,-0.8537871563902646,0.06225154033993616
1790097014106094080,0.5440942382812504,-0.9951257569819382,-1.5665119380627635,0.797635332671311
1790097014116094208,0.5540942382812504,-0.3456353749439606,-1.98903071092611,1.5030990527865498
1790097014126094080,0.5640942382812504,-0.26487550687055716,-1.8559802756348718,1.6385256831944703
1790097014136094208,0.5740942382812504,0.1776959695491174,-2.0249613681218652,1.743947512704401
1790097014146094080,0.5840942382812504,0.8122893871560006,-2.171452062565854,1.9967598027345173
1790097014156094208,0.5940942382812504,0.5719694814445813,-1.5111289790651714,1.1805335677853717
1790097014166094080,0.6040942382812504,0.1629346596949351,0.24069980687450876,1.148724024742818
1790097014176094208,0.6140942382812504,-1.2905879725991711,0.08839242203395015,0.8793665157390953
1790097014186094080,0.6240942382812504,-4.689879871257908,-2.220618429080325,3.180624391686593
1790097014196094208,0.6340942382812504,-4.276187341929452,-2.5506252449966813,4.307930159357621
1790097014206094080,0.6440942382812505,-1.651340312749814,-0.38343518335678306,2.0676472192506963
1790097014216094208,0.6540942382812505,-2.473693640048942,0.6106526558023455,0.6391958111571686
1790097014226094080,0.6640942382812505,-1.6556455918257007,0.7312368602830536,0.6862125230721803
1790097014236094208,0.6740942382812505,-0.6138052106135267,0.6915134124165248,0.8371247854678776
1790097014246094080,0.6840942382812505,-0.7142814732450206,0.3047806171382068,1.110617416538969
1790097014256094208,0.6940942382812505,0.9530198998091266,0.02435083844011446,1.615680851278906
1790097014266094080,0.7040942382812505,3.367450055785926,-0.7147017180535833,2.1118674687389025
1790097014276094208,0.7140942382812505,5.763700362725817,-1.9114941989337106,2.2560047334007223
1790097014286094080,0.7240942382812505,8.282381841853775,-2.413714035554213,0.9738154401927512
1790097014296094208,0.7340942382812505,7.935881785439372,-1.634859739270317,-1.612470021137831
1790097014306094080,0.7440942382812505,7.753156445393547,-1.132511509747501,-3.091447982863224
1790097014316094208,0.7540942382812506,5.687002824912388,-1.2803172024864222,-3.397523373894214
1790097014326094080,0.7640942382812506,3.267532270322943,-1.679361238394412,-3.1499551701863577
1790097014336094208,0.7740942382812506,0.36151704836363097,-2.110883438622723,-2.975189613471477
1790097014346094080,0.7840942382812506,-1.756813009544058,-2.0761450575571696,-2.7239310559854504
1790097014356094208,0.7940942382812506,-2.690147055941322,-1.5082918765328,-2.410945412989477
1790097014366094080,0.8040942382812506,-2.8786429374677835,-0.6485184127679263,-1.8488393178591984
1790097014376094208,0.8140942382812506,-2.230106598848038,0.05200890649796756,-1.2097328781667525
1790097014386094080,0.8240942382812506,-1.3575600243034125,0.5813056357150023,-0.6858000374568841
1790097014396094208,0.8340942382812506,-0.44749279888784,0.5903579193044751,-0.4055812417895863
